Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_5,SMA_ratio_5,SMA_10,SMA_ratio_10,SMA_20,SMA_ratio_20,SMA_50,SMA_ratio_50,SMA_100,SMA_ratio_100,SMA_200,SMA_ratio_200,EMA_5,EMA_12,EMA_26,EMA_50,MACD,MACD_signal,MACD_hist,RSI_14,Stoch_%K,Stoch_%D,Bollinger_upper,Bollinger_lower,Bollinger_bandwidth,Bollinger_percent,ATR_14,Return_1d,Return_2d,Volatility_2d,Return_3d,Volatility_3d,Return_5d,Volatility_5d,Return_10d,Volatility_10d,Return_20d,Volatility_20d,Momentum_5d,Momentum_10d,Momentum_20d,Volume_change,Volume_SMA_5,Volume_ratio_5,Volume_SMA_20,Volume_ratio_20,OBV,OBV_ratio_20,High_Low_spread,Close_Open_diff,HLCO_range,USDHKD_close,USDHKD_return,HSCEI_close,HSCEI_return,SP500_close,SP500_return,VIX_close,VIX_return,US10Y_close,US10Y_return,Target_Return_1d,Target_Direction,Target_Volatility,Date
22726.76953125,22970.830078125,22689.259765625,22753.509765625,1544900000,-0.0061467843598174,-0.0061657536120174,22853.427734375,-0.005542197196724552,22819.645703125,-0.0040700093718931685,22855.08427734375,-0.005614275779370015,22062.557109375,0.030105867537573827,23499.43369140625,-0.03288011831701354,24722.914560546877,-0.08074068388693734,22823.204516361086,22803.455182964022,22643.307064772842,22700.92842732409,160.1481181911804,195.01934949019252,-34.87123129901212,42.677597151569536,0.36121355781661113,0.5032422890448627,23330.632487637013,22379.53606705049,0.04161421629625336,0.36508755230622525,310.69517299107144,-0.0061467843598174,-0.014067458320242476,0.0012889689657354887,-0.014175712343905467,0.004113909890535274,0.015946796863131274,0.012144615973527674,-0.01684877386037964,0.010113686435911158,0.011931569838035117,0.00991014899306662,356.73046875,-389.48046875,267.96875,0.10745519713261653,1703260000.0,0.9070253513849912,1600040000.0,0.9655383615409615,3032100000.0,0.42021569991601504,0.012389368058352166,-0.0011765963630788513,0.012374807904377533,7.751659870147705,0.00017934605322400543,10506.41015625,-0.004694932971225807,2078.580078125,-0.009822729385718598,16.520000457763672,0.1528262767423123,2.3420000076293945,0.003857721026955696,-0.0143034104364466,0,0.0143034104364466,2015-11-09
22401.69921875,22534.919921875,22339.689453125,22505.69921875,1796800000,-0.0143034104364466,-0.0144066902299347,22820.081640625,-0.01833395815421557,22745.542578125,-0.015116955693362355,22838.62275390625,-0.019130905565727163,22088.98328125,0.014157099650912608,23457.78369140625,-0.04502064161513886,24714.405458984376,-0.09357725574554099,22682.702750490724,22741.64657308494,22625.410187289668,22689.193948556476,116.23638579527324,179.26275675120868,-63.02637095593545,38.79069094942651,0.06323806386462168,0.3048366382836765,23353.438610732024,22323.806897080474,0.04508291610865194,0.07565066288916827,321.73158482142856,-0.0143034104364466,-0.020362274816701276,0.005767605610387446,-0.0281696561265371,0.0042811564507120575,-0.007387774473398445,0.013766819117917068,-0.0320200440911943,0.010795795730744313,-0.01448381008943278,0.010059495902661917,-166.73046875,-741.03125,-329.23046875,0.16305262476535698,1768700000.0,1.0158873749081245,1596285000.0,1.12561353392408,1235300000.0,0.18060720455048865,0.008714984825195494,-0.004642504971808256,0.008674712429611627,7.751319885253906,-4.3859624840880684e-05,10314.740234375,-0.018243140999114726,2081.719970703125,0.0015105949543003927,15.289999961853027,-0.07445523376681251,2.322000026702881,-0.008539701477950912,-0.0022109616056956,0,0.0022109616056956,2015-11-10
22352.169921875,22479.4609375,22324.41015625,22394.150390625,1419300000,-0.0022109616056956,-0.0022134093899434,22679.8015625,-0.014445965927970206,22685.1025390625,-0.014676266797304938,22826.208203125,-0.02076728105831882,22099.2558984375,0.011444458790822232,23413.7675,-0.04534074143022915,24707.473857421875,-0.09532758990815915,22572.52514095215,22681.72708828341,22605.170167629323,22675.977320059163,76.55692065408584,158.72158953178413,-82.16466887769829,40.238948958337446,0.02525381747882409,0.14990181305335226,23375.993017711437,22276.423388538562,0.04817136597493625,0.06888743679956645,314.1187220982143,-0.0022109616056956,-0.016482747750836912,0.008550652569375304,-0.022528216214572683,0.006167773347950646,-0.030424805403989397,0.005517909922729065,-0.0263279916118786,0.010661555009835585,-0.01098610405830358,0.00999685832988407,-701.400390625,-604.400390625,-248.291015625,-0.2100957257346393,1531740000.0,0.926593286066826,1581705000.0,0.8973228256849413,-184000000.0,-0.028402030745198283,0.006936721660220524,-0.0018781384043128502,0.006923717959619622,7.750979900360107,-4.3861548591928035e-05,10245.5302734375,-0.00670981133454529,2075.0,-0.003228085812548187,16.059999465942383,0.05035967992219903,2.3380000591278076,0.006890625426756003,0.0240133285437629,1,0.0240133285437629,2015-11-11
22888.919921875,22980.970703125,22454.9609375,22477.599609375,1844300000,0.0240133285437629,0.0237295426886251,22647.377734375,0.010665349001238944,22692.0005859375,0.008677918687325148,22848.65869140625,0.0017620828869002736,22124.786484375,0.034537437820683525,23375.71009765625,-0.02082461554098669,24702.16265625,-0.0734042099717217,22677.990067926436,22713.60290883596,22626.188667943818,22684.328010326448,87.41424089214343,144.460119803856,-57.04587891171258,45.22917773739738,0.5135499621534544,0.20068061449896668,23367.843673414656,22329.473709397844,0.045445554508953066,0.5387734929393233,332.2465122767857,0.0240133285437629,0.021749274390632012,0.018543373396485624,0.0071347751558812345,0.019587892513169215,-0.007033051316490901,0.014821066778016355,0.0030228155903608833,0.013462219332417188,0.020009427956641845,0.011257732618656754,-162.119140625,68.98046875,449.009765625,0.29944338758542943,1600060000.0,1.152644275839656,1606285000.0,1.1481773159806634,1660300000.0,0.2645068118111221,0.02298097801994978,0.01797028055076116,0.023401509714835716,7.749949932098389,-0.0001328823290679404,10408.9296875,0.01594836086582352,2045.969970703125,-0.013990375564759017,18.3700008392334,0.14383570673148016,2.319000005722046,-0.008126626571964168,-0.0215291633924609,0,0.0215291633924609,2015-11-12
22396.140625,22519.330078125,22318.619140625,22494.08984375,2002500000,-0.0215291633924609,-0.0217642967725417,22553.13984375,-0.006961302055399021,22667.6107421875,-0.01197612400685244,22824.0572265625,-0.018748489688524606,22139.2976953125,0.01160122300274602,23332.0662109375,-0.04011327490142136,24692.380458984375,-0.09299386253174646,22584.040253617626,22664.762557476584,22609.148072170203,22673.026544235214,55.61448530638154,126.69099290436111,-71.07650759797957,38.79602280307401,0.0757451713430569,0.20484965032511174,23380.641506456872,22267.47294666813,0.04877172137884377,0.11558687783651755,347.50362723214283,-0.0215291633924609,0.001967178277486603,0.032203404880237485,-0.0002481326838522646,0.022858349626479226,-0.020605354954653987,0.017363622089339253,-0.010772880595598555,0.014997280584736414,-0.021497100840934924,0.011409964467525287,-471.189453125,-243.8984375,-492.029296875,0.08577780187605044,1721560000.0,1.1631892004925766,1610370000.0,1.2435030458838652,-342200000.0,-0.0582036634971013,0.008961853779215587,-0.0043734865033247215,0.008922829903062682,7.749770164489746,-2.3195970324629833e-05,10181.4697265625,-0.021852387110526394,2023.0400390625,-0.011207364706699363,20.079999923706055,0.09308650007356323,2.2799999713897705,-0.016817608553706065,-0.0172047639346344,0,0.0172047639346344,2015-11-13
22010.8203125,22127.380859375,21958.279296875,21958.279296875,1816400000,-0.0172047639346344,-0.017354485655199,22409.95,-0.017810378314097153,22631.6888671875,-0.027433593592198213,22771.22978515625,-0.03339343021130703,22155.8055078125,-0.006543891859917994,23281.36591796875,-0.05457349925023647,24679.82140625,-0.10814507324895362,22392.966939911752,22564.156058249417,22564.827497379818,22647.05767240246,-0.6714391304012679,101.21850649740864,-101.88994562780991,34.1578891544586,0.03796889489214632,0.20908800946288583,23423.000265831743,22119.45930448076,0.05724508397876069,-0.08334144856336742,360.3037109375,-0.0172047639346344,-0.03836352315321778,0.0030578121811884913,-0.015271430495029326,0.02513878195799461,-0.03150246310922222,0.018374574464583758,-0.016058029625982018,0.015509473324869164,-0.045802745067458184,0.011755491071593373,-715.94921875,-359.21875,-1056.548828125,-0.0929338327091136,1775860000.0,1.0228283761107295,1605060000.0,1.1316710901773142,-2158600000.0,-0.40768339473010756,0.007682656080017463,0.0023870539525127025,0.007701038875302858,7.750080108642578,3.9993979983110606e-05,9978.7001953125,-0.019915546251735528,2053.18994140625,0.014903265264943455,18.15999984741211,-0.09561753404327611,2.2730000019073486,-0.0030701620922192197,0.0115138683566498,1,0.0115138683566498,2015-11-16
22264.25,22497.330078125,22243.9609375,22315.1796875,1627700000,0.0115138683566498,0.0114480882154588,22382.46015625,-0.0052813745863852235,22601.2708984375,-0.014911590589394619,22730.66181640625,-0.020519060121232724,22182.39171875,0.003690236936029212,23230.67380859375,-0.04160119575335952,24666.89041015625,-0.09740345743649137,22350.061293274503,22518.01666467258,22542.562497573905,22632.045606818054,-24.545832901323593,76.06563861766219,-100.61147151898578,40.48943198657066,0.22111048537671335,0.11160818387063882,23403.3295569585,22057.994075854,0.05918593536653741,0.15331188914791288,379.40652901785717,0.0115138683566498,-0.005888988965035091,0.02030713963956998,-0.027291367351851337,0.017959687351239255,-0.006135660398250309,0.019155521165848354,-0.013478105996381107,0.015727181687205053,-0.03516090785793169,0.012145271396542387,-137.44921875,-304.1796875,-811.359375,-0.10388680907289138,1742040000.0,0.9343643085118597,1623485000.0,1.0025962666732369,-530900000.0,-0.1122728214758515,0.011380088735304356,-0.0022875096848086057,0.01135411608479743,7.750050067901611,-3.8761845743140455e-06,10073.4296875,0.009493169484338093,2050.43994140625,-0.0013393792481354305,18.84000015258789,0.03744495104016665,2.260999917984009,-0.005279403393431692,-0.0034131055110772,0,0.0034131055110772,2015-11-17
22188.259765625,22349.73046875,22163.279296875,22331.76953125,1211500000,-0.0034131055110772,-0.0034189434431292,22349.678125,-0.007222401972511561,22514.73984375,-0.014500726208285797,22690.61376953125,-0.022139286711618467,22209.3447265625,-0.0009493733920156178,23178.50669921875,-0.04272263724509595,24653.28220703125,-0.09998759681188463,22296.12745072467,22467.284834049875,22516.317850762876,22614.642240496756,-49.033016713001416,51.04590755152947,-100.07892426453088,41.17544338319501,0.16619595455745992,0.1417584449421065,23393.174400250475,21988.053138812025,0.061925220521146566,0.14248352245974621,375.35239955357144,-0.0034131055110772,0.008061464798030826,0.010554964444464063,-0.009281994735421017,0.014363055800686893,-0.007333075796349786,0.019180737305770537,-0.03753477379622261,0.013546517637008357,-0.03484071721453019,0.012142594148777244,-163.91015625,-865.310546875,-800.9609375,-0.25569822448854207,1700480000.0,0.7124458976289048,1623190000.0,0.7463698026725152,-1742400000.0,-0.4185624168232112,0.00840314535004039,-0.006467824297213766,0.008349144550058198,7.750510215759277,5.9373533543016777e-05,10055.2802734375,-0.0018017114950453772,2083.580078125,0.01616245179852549,16.850000381469727,-0.10562631395970634,2.2690000534057617,0.003538317431203586,0.0140597298208715,1,0.0140597298208715,2015-11-18
22500.220703125,22559.060546875,22416.0,22423.880859375,1381500000,0.0140597298208715,0.0139618085829397,22271.93828125,0.01024977794892612,22459.6580078125,0.0018060246197155738,22673.35634765625,-0.007636083598586696,22247.67875,0.011351384383190943,23132.05140625,-0.027314080019478437,24641.7469140625,-0.08690642828229755,22364.158534858114,22472.351890830665,22515.125469456365,22610.155121384138,-42.773578625699884,32.2820103160836,-75.05558894178348,48.1162455954798,0.391635297621033,0.2596472458517354,23376.86683265373,21969.845862658767,0.06205613974484836,0.3769487816999307,385.0810546875,0.0140597298208715,0.010598636968458308,0.01235516034977675,0.02223453663592312,0.009439243737187563,-0.016981981678328095,0.01617457485944771,-0.02389559784621964,0.014663013383918207,-0.01510802628644059,0.012583279606809748,-388.69921875,-550.818359375,-345.1484375,0.14032191498142788,1607920000.0,0.8591845365441066,1623560000.0,0.8509078814457119,-360900000.0,-0.09663271535520354,0.006358184160172735,0.0033928486638976547,0.006379829957720397,7.750209808349609,-3.875969469169238e-05,10193.1103515625,0.013707233848975653,2081.239990234375,-0.00112310916925773,16.989999771118164,0.008308568930502691,2.247999906539917,-0.009255243002010305,0.0113110001611962,1,0.0113110001611962,2015-11-19
22754.720703125,22790.0703125,22412.029296875,22510.44921875,1230900000,0.0113110001611962,0.0112475091151214,22343.654296875,0.018397456422671654,22448.3970703125,0.013645679549102674,22653.49541015625,0.004468418278768871,22277.5923828125,0.02141740957073135,23092.959921875,-0.014646854274821708,24631.21146484375,-0.07618345384257996,22494.34592428041,22515.793246568253,22532.873264542934,22615.82435988378,-17.08001797468023,22.409604657930835,-39.489622632611066,55.204502322245574,0.5755503520809502,0.37779386808648097,23321.657460247436,21985.333360065066,0.05898975305961817,0.5757490588954874,390.13197544642856,0.0113110001611962,0.02552975958833814,0.0019436453820043892,0.022029518314113483,0.009395520006255166,0.016010797758821527,0.013350241470824397,-0.004924465366760167,0.015098608292575984,-0.01715703994493578,0.012467187735074124,358.580078125,-112.609375,-397.21875,-0.10901194353963084,1453600000.0,0.8467941662080353,1610340000.0,0.7643727411602519,870000000.0,0.2641582763520653,0.016613740091878257,0.010734980559064968,0.01679402360882675,7.750060081481934,-1.931907282237688e-05,10302.0,0.010682671400767063,2089.169921875,0.003810195689989637,15.470000267028809,-0.08946436283496895,2.26200008392334,0.006227837173254924,-0.003903379595769,0,0.003903379595769,2015-11-20
22665.900390625,22802.7109375,22619.6796875,22760.05078125,1076000000,-0.003903379595769,-0.0039110176645701,22474.6703125,0.008508693363063147,22442.31015625,0.00996288852699645,22630.9779296875,0.0015431264634697683,22288.2841796875,0.016942363436017294,23059.94912109375,-0.01708801387199499,24621.56171875,-0.07942880920651385,22551.530746395274,22538.886653346213,22542.727125734196,22617.7881257952,-3.840472387983027,17.159589248748063,-21.00006163673109,51.359010151323474,0.5113641335717779,0.49284992775792036,23262.84464268129,21999.111216693706,0.0558408668822815,0.5276343572297951,379.85128348214283,-0.003903379595769,0.007363469438190329,0.010758191097697347,0.02152672764990715,0.009675623718442555,0.029761729405104465,0.008806459125218912,-0.0026783014867688415,0.015020047120074037,-0.019481949251067943,0.0124858403691456,655.080078125,-60.869140625,-450.349609375,-0.12584287919408566,1305520000.0,0.824192658863901,1590880000.0,0.6763552247812531,-206000000.0,-0.07173551186421791,0.00807518108019679,-0.004153834129790061,0.008041776872957387,7.749690055847168,-4.7744873055810544e-05,10229.4296875,-0.007044293583770123,2086.590087890625,-0.0012348607728660532,15.619999885559082,0.00969616134073159,2.25,-0.0053050766923607995,-0.0034531842945173,0,0.0034531842945173,2015-11-23
